run,name,n_px,cx,cy,blowout_frac,flag_reasons,category
run_01,frame_0288.png,805,286.76770186335403,249.7527950310559,0.35883463541666666,OVEREXPOSED(36%),FLAGGED
run_01,frame_0289.png,226,286.5840707964602,240.06194690265488,0.36847330729166666,OVEREXPOSED(37%),FLAGGED
run_01,frame_0290.png,691,290.3371924746744,226.2821997105644,0.369697265625,OVEREXPOSED(37%),FLAGGED
run_01,frame_0291.png,931,287.70032223415683,227.46079484425348,0.3726985677083333,OVEREXPOSED(37%),FLAGGED
run_01,frame_0292.png,1008,287.1954365079365,245.89285714285714,0.38005859375,OVEREXPOSED(38%),FLAGGED
run_01,frame_0293.png,894,291.1353467561521,263.20805369127515,0.3841276041666667,OVEREXPOSED(38%),FLAGGED
run_01,frame_0294.png,622,296.4823151125402,260.3215434083601,0.3876139322916667,OVEREXPOSED(39%),FLAGGED
run_01,frame_0295.png,224,301.03125,238.25892857142858,0.39777994791666665,OVEREXPOSED(40%),FLAGGED
run_01,frame_0296.png,598,297.4397993311037,218.63210702341138,0.39825846354166666,OVEREXPOSED(40%),FLAGGED
run_01,frame_0297.png,777,293.64736164736166,216.83268983268982,0.3986588541666667,OVEREXPOSED(40%),FLAGGED
run_01,frame_0298.png,788,291.6497461928934,230.4302030456853,0.4064225260416667,OVEREXPOSED(41%),FLAGGED
run_01,frame_0299.png,662,292.17069486404836,240.36555891238672,0.40668294270833333,OVEREXPOSED(41%),FLAGGED
run_01,frame_0300.png,433,293.8752886836028,243.5635103926097,0.408095703125,OVEREXPOSED(41%),FLAGGED
run_01,frame_0301.png,166,293.7469879518072,238.9156626506024,0.41465169270833335,OVEREXPOSED(41%),FLAGGED
run_01,frame_0302.png,515,294.00970873786406,229.81553398058253,0.4137727864583333,OVEREXPOSED(41%),FLAGGED
run_01,frame_0303.png,740,291.4675675675676,233.00135135135136,0.41725260416666665,OVEREXPOSED(42%),FLAGGED
run_01,frame_0304.png,826,290.39467312348665,248.25544794188863,0.42481119791666666,OVEREXPOSED(42%),FLAGGED
run_01,frame_0305.png,784,291.7436224489796,261.46811224489795,0.424208984375,OVEREXPOSED(42%),FLAGGED
run_01,frame_0306.png,558,294.4283154121864,258.5125448028674,0.4229459635416667,OVEREXPOSED(42%),FLAGGED
run_01,frame_0307.png,278,296.02517985611513,234.83093525179856,0.426767578125,OVEREXPOSED(43%),FLAGGED
run_01,frame_0308.png,736,292.3709239130435,213.62092391304347,0.4247233072916667,OVEREXPOSED(42%),FLAGGED
run_01,frame_0309.png,1024,287.978515625,213.3798828125,0.42026692708333335,OVEREXPOSED(42%),FLAGGED
run_01,frame_0310.png,1080,285.0351851851852,230.10092592592594,0.41388346354166666,OVEREXPOSED(41%),FLAGGED
run_01,frame_0311.png,948,284.5822784810127,247.78586497890296,0.412626953125,OVEREXPOSED(41%),FLAGGED
run_01,frame_0312.png,637,284.5808477237049,248.05651491365776,0.4196419270833333,OVEREXPOSED(42%),FLAGGED
run_01,frame_0313.png,382,283.85602094240835,235.3089005235602,0.4256868489583333,OVEREXPOSED(43%),FLAGGED
run_01,frame_0314.png,935,282.57326203208555,217.82673796791443,0.41170572916666665,OVEREXPOSED(41%),FLAGGED
run_01,frame_0315.png,1266,279.65955766192735,225.48973143759875,0.3955891927083333,HIGH_PIXEL_COUNT(1266);OVEREXPOSED(40%),FLAGGED
run_01,frame_0316.png,1431,278.3906359189378,255.28232005590496,0.386435546875,HIGH_PIXEL_COUNT(1431);OVEREXPOSED(39%),FLAGGED
run_01,frame_0317.png,1385,279.8548736462094,281.4115523465704,0.3822884114583333,HIGH_PIXEL_COUNT(1385);OVEREXPOSED(38%),FLAGGED
run_01,frame_0318.png,950,283.84736842105264,273.5621052631579,0.388046875,OVEREXPOSED(39%),FLAGGED
run_01,frame_0319.png,689,286.267053701016,222.1901306240929,0.396103515625,OVEREXPOSED(40%),FLAGGED
run_01,frame_0320.png,1286,283.447900466563,193.9307931570762,0.38965494791666666,HIGH_PIXEL_COUNT(1286);OVEREXPOSED(39%),FLAGGED
run_01,frame_0321.png,1454,280.0130674002751,205.39339752407153,0.3855208333333333,HIGH_PIXEL_COUNT(1454);OVEREXPOSED(39%),FLAGGED
run_01,frame_0322.png,1380,279.31159420289856,233.83913043478262,0.3879036458333333,HIGH_PIXEL_COUNT(1380);OVEREXPOSED(39%),FLAGGED
run_01,frame_0323.png,1083,281.9538319482918,251.4275161588181,0.39563151041666667,OVEREXPOSED(40%),FLAGGED
run_01,frame_0324.png,574,284.8867595818815,248.10278745644598,0.4057975260416667,OVEREXPOSED(41%),FLAGGED
run_01,frame_0325.png,447,287.5257270693512,232.53691275167785,0.40918619791666666,OVEREXPOSED(41%),FLAGGED
run_01,frame_0326.png,852,287.10093896713613,222.76760563380282,0.4052734375,OVEREXPOSED(41%),FLAGGED
run_01,frame_0327.png,1015,285.607881773399,232.65418719211823,0.409384765625,OVEREXPOSED(41%),FLAGGED
run_01,frame_0328.png,1010,286.8970297029703,253.590099009901,0.4112467447916667,OVEREXPOSED(41%),FLAGGED
run_01,frame_0329.png,826,291.6150121065375,265.80629539951576,0.405478515625,OVEREXPOSED(41%),FLAGGED
run_01,frame_0330.png,506,296.9881422924901,255.0810276679842,0.40289713541666666,OVEREXPOSED(40%),FLAGGED
run_01,frame_0331.png,427,298.9344262295082,228.24121779859485,0.4056901041666667,OVEREXPOSED(41%),FLAGGED
run_01,frame_0332.png,720,295.4763888888889,214.83194444444445,0.39895833333333336,OVEREXPOSED(40%),FLAGGED
run_01,frame_0333.png,852,291.89084507042253,220.30399061032864,0.3956803385416667,OVEREXPOSED(40%),FLAGGED
run_01,frame_0334.png,797,290.9924717691342,234.7741530740276,0.3978548177083333,OVEREXPOSED(40%),FLAGGED
run_01,frame_0335.png,616,292.6136363636364,243.33766233766235,0.3874609375,OVEREXPOSED(39%),FLAGGED
run_01,frame_0336.png,340,293.7852941176471,241.85,0.384873046875,OVEREXPOSED(38%),FLAGGED
run_01,frame_0337.png,337,295.8100890207715,236.0652818991098,0.3866796875,OVEREXPOSED(39%),FLAGGED
run_01,frame_0338.png,602,293.99169435215947,231.84883720930233,0.37742513020833335,OVEREXPOSED(38%),FLAGGED
run_01,frame_0339.png,748,291.7580213903743,240.3475935828877,0.37638020833333335,OVEREXPOSED(38%),FLAGGED
run_01,frame_0340.png,803,292.16438356164383,253.25155666251555,0.3759635416666667,OVEREXPOSED(38%),FLAGGED
run_01,frame_0341.png,689,296.13933236574746,261.8708272859216,0.36844075520833336,OVEREXPOSED(37%),FLAGGED
run_01,frame_0342.png,422,301.3957345971564,250.91943127962085,0.3680696614583333,OVEREXPOSED(37%),FLAGGED
run_01,frame_0343.png,516,302.0,224.17248062015503,0.36732096354166666,OVEREXPOSED(37%),FLAGGED
run_01,frame_0344.png,839,295.3599523241955,210.68891537544695,0.3566438802083333,OVEREXPOSED(36%),FLAGGED
run_01,frame_0345.png,1041,288.72910662824205,218.23342939481267,0.35393880208333334,OVEREXPOSED(35%),FLAGGED
run_01,frame_0346.png,1023,286.208211143695,237.19257086999022,0.3549609375,OVEREXPOSED(35%),FLAGGED
run_01,frame_0347.png,834,287.9664268585132,248.24340527577937,0.3422721354166667,OVEREXPOSED(34%),FLAGGED
run_01,frame_0348.png,457,288.6695842450766,243.5776805251641,0.337666015625,OVEREXPOSED(34%),FLAGGED
run_01,frame_0349.png,635,292.096062992126,228.6488188976378,0.3387272135416667,OVEREXPOSED(34%),FLAGGED
run_01,frame_0350.png,1076,286.9618959107807,220.43866171003717,0.32676106770833335,OVEREXPOSED(33%),FLAGGED
run_01,frame_0351.png,1347,281.3140311804009,239.12546399406088,0.32716796875,HIGH_PIXEL_COUNT(1347);OVEREXPOSED(33%),FLAGGED
run_01,frame_0352.png,1421,282.93947923997183,267.1710063335679,0.32721354166666666,HIGH_PIXEL_COUNT(1421);OVEREXPOSED(33%),FLAGGED
run_01,frame_0353.png,1248,293.07852564102564,281.34935897435895,0.31590169270833335,HIGH_PIXEL_COUNT(1248);OVEREXPOSED(32%),FLAGGED
run_01,frame_0354.png,762,305.62598425196853,256.3976377952756,0.3153483072916667,OVEREXPOSED(32%),FLAGGED
run_01,frame_0355.png,1147,302.09415867480385,204.4768962510898,0.3159993489583333,HIGH_PIXEL_COUNT(1147);OVEREXPOSED(32%),FLAGGED
run_01,frame_0356.png,1560,289.5070512820513,189.32115384615383,0.304521484375,HIGH_PIXEL_COUNT(1560);OVEREXPOSED(30%),FLAGGED
run_01,frame_0357.png,1564,280.0805626598465,214.04219948849104,0.30404296875,HIGH_PIXEL_COUNT(1564);OVEREXPOSED(30%),FLAGGED
run_01,frame_0358.png,1358,280.62444771723125,242.3895434462445,0.3023177083333333,HIGH_PIXEL_COUNT(1358);OVEREXPOSED(30%),FLAGGED
run_01,frame_0359.png,990,286.4828282828283,251.81616161616162,0.29358072916666667,OVEREXPOSED(29%),FLAGGED
run_01,frame_0360.png,395,290.5240506329114,242.96708860759495,0.29353190104166665,OVEREXPOSED(29%),FLAGGED
run_01,frame_0361.png,706,293.457507082153,227.11898016997168,0.294384765625,OVEREXPOSED(29%),FLAGGED
run_01,frame_0362.png,1042,288.36660268714013,226.72264875239924,0.2849609375,OVEREXPOSED(28%),FLAGGED
run_01,frame_0363.png,1111,286.3051305130513,242.4896489648965,0.290517578125,OVEREXPOSED(29%),FLAGGED
run_01,frame_0364.png,1032,290.8246124031008,262.9360465116279,0.29008138020833335,OVEREXPOSED(29%),FLAGGED
run_01,frame_0365.png,795,300.86540880503145,265.4578616352201,0.28154947916666667,OVEREXPOSED(28%),FLAGGED
run_01,frame_0366.png,378,310.29100529100526,246.02645502645504,0.28784505208333333,OVEREXPOSED(29%),FLAGGED
run_01,frame_0367.png,625,305.9552,219.9184,0.28370768229166665,OVEREXPOSED(28%),FLAGGED
run_01,frame_0368.png,846,297.97163120567376,213.69739952718678,0.27607096354166666,OVEREXPOSED(28%),FLAGGED
run_01,frame_0369.png,888,292.19594594594594,223.38851351351352,0.27634765625,OVEREXPOSED(28%),FLAGGED
run_01,frame_0370.png,763,292.2280471821756,238.30930537352555,0.27224283854166664,OVEREXPOSED(27%),FLAGGED
run_01,frame_0371.png,527,295.157495256167,243.36053130929793,0.26515299479166665,OVEREXPOSED(27%),FLAGGED
run_01,frame_0372.png,224,295.20982142857144,239.99107142857142,0.267109375,OVEREXPOSED(27%),FLAGGED
run_01,frame_0373.png,470,298.6808510638298,233.88936170212767,0.2602669270833333,OVEREXPOSED(26%),FLAGGED
run_01,frame_0374.png,666,295.4804804804805,235.21471471471472,0.256708984375,OVEREXPOSED(26%),FLAGGED
run_01,frame_0375.png,768,293.7864583333333,246.0234375,0.26140950520833334,OVEREXPOSED(26%),FLAGGED
run_01,frame_0376.png,756,297.9616402116402,259.73280423280426,0.255615234375,OVEREXPOSED(26%),FLAGGED
run_01,frame_0377.png,582,306.5360824742268,258.6735395189003,0.24620768229166667,OVEREXPOSED(25%),FLAGGED
run_01,frame_0378.png,325,316.1569230769231,239.51384615384615,0.2512890625,OVEREXPOSED(25%),FLAGGED
run_01,frame_0379.png,681,307.7621145374449,217.58296622613804,0.24001302083333334,OVEREXPOSED(24%),FLAGGED
run_01,frame_0380.png,900,297.1611111111111,212.92444444444445,0.231181640625,OVEREXPOSED(23%),FLAGGED
run_01,frame_0381.png,1016,289.7696850393701,225.6220472440945,0.23217447916666667,OVEREXPOSED(23%),FLAGGED
run_01,frame_0382.png,917,289.62159214830973,241.39803707742638,0.2177734375,OVEREXPOSED(22%),FLAGGED
run_01,frame_0383.png,662,294.04229607250755,246.41691842900303,0.209443359375,OVEREXPOSED(21%),FLAGGED
run_01,frame_0384.png,377,294.84880636604777,238.50132625994695,0.21244466145833332,OVEREXPOSED(21%),FLAGGED
run_01,frame_0385.png,864,296.1574074074074,225.41550925925927,0.20286458333333332,OVEREXPOSED(20%),FLAGGED
run_01,frame_0386.png,1172,287.401023890785,231.23890784982936,0.19249348958333334,HIGH_PIXEL_COUNT(1172);OVEREXPOSED(19%),FLAGGED
run_01,frame_0387.png,1341,285.2468307233408,254.72035794183446,0.19842122395833334,HIGH_PIXEL_COUNT(1341);OVEREXPOSED(20%),FLAGGED
run_01,frame_0388.png,1294,294.8848531684699,275.64296754250387,0.18559895833333334,HIGH_PIXEL_COUNT(1294);OVEREXPOSED(19%),FLAGGED
run_01,frame_0389.png,1024,313.4853515625,271.0,0.17902669270833332,OVEREXPOSED(18%),FLAGGED
run_01,frame_0390.png,730,327.613698630137,229.33835616438355,0.18566080729166667,OVEREXPOSED(19%),FLAGGED
run_01,frame_0391.png,1439,309.4718554551772,193.93745656706045,0.169541015625,HIGH_PIXEL_COUNT(1439);OVEREXPOSED(17%),FLAGGED
run_01,frame_0392.png,1722,288.83159117305456,196.46864111498257,0.159580078125,HIGH_PIXEL_COUNT(1722);OVEREXPOSED(16%),FLAGGED
run_01,frame_0393.png,1594,280.58908406524466,226.5715181932246,0.16705078125,HIGH_PIXEL_COUNT(1594);OVEREXPOSED(17%),FLAGGED
run_01,frame_0394.png,1279,285.71696637998434,247.9687255668491,0.1555859375,HIGH_PIXEL_COUNT(1279);OVEREXPOSED(16%),FLAGGED
run_01,frame_0395.png,754,293.6525198938992,247.81962864721484,0.14894205729166668,OVEREXPOSED(15%),FLAGGED
run_01,frame_0396.png,544,299.02757352941177,235.40808823529412,0.15824869791666665,OVEREXPOSED(16%),FLAGGED
run_01,frame_0397.png,957,296.68129571577845,223.8746081504702,0.14611653645833333,OVEREXPOSED(15%),FLAGGED
run_01,frame_0398.png,1136,288.4850352112676,235.81161971830986,0.14320963541666668,HIGH_PIXEL_COUNT(1136);OVEREXPOSED(14%),FLAGGED
run_01,frame_0399.png,1152,289.9973958333333,254.7421875,0.15626302083333332,HIGH_PIXEL_COUNT(1152);OVEREXPOSED(16%),FLAGGED
run_01,frame_0400.png,967,301.58221302998965,266.55842812823164,0.14499348958333333,OVEREXPOSED(14%),FLAGGED
run_01,frame_0401.png,646,315.9133126934984,257.19349845201236,0.144521484375,OVEREXPOSED(14%),FLAGGED
run_01,frame_0402.png,510,322.7470588235294,228.98627450980393,0.15622395833333333,OVEREXPOSED(16%),FLAGGED
run_01,frame_0403.png,793,310.16645649432536,212.04035308953343,0.141767578125,OVEREXPOSED(14%),FLAGGED
run_01,frame_0404.png,923,297.94257854821234,216.0780065005417,0.13695638020833334,OVEREXPOSED(14%),FLAGGED
run_01,frame_0405.png,865,292.92023121387285,229.67052023121389,0.14649088541666666,OVEREXPOSED(15%),FLAGGED
run_01,frame_0406.png,680,294.7029411764706,239.73676470588236,0.12857096354166667,OVEREXPOSED(13%),FLAGGED
run_01,frame_0407.png,390,295.9051282051282,240.22051282051282,0.12502604166666667,OVEREXPOSED(13%),FLAGGED
run_01,frame_0408.png,388,301.8917525773196,237.22164948453607,0.13541341145833333,OVEREXPOSED(14%),FLAGGED
run_01,frame_0409.png,577,299.5996533795494,234.95147313691507,0.12012369791666666,OVEREXPOSED(12%),FLAGGED
run_01,frame_0410.png,689,296.8243831640058,241.8955007256894,0.12475911458333333,OVEREXPOSED(12%),FLAGGED
run_01,frame_0411.png,731,298.83720930232556,254.28043775649795,0.131923828125,OVEREXPOSED(13%),FLAGGED
run_01,frame_0412.png,650,307.6446153846154,259.66615384615386,0.1113671875,OVEREXPOSED(11%),FLAGGED
run_01,frame_0413.png,473,319.18393234672305,251.01268498942918,0.11136067708333333,OVEREXPOSED(11%),FLAGGED
run_01,frame_0414.png,500,321.962,227.564,0.114990234375,OVEREXPOSED(11%),FLAGGED
run_01,frame_0415.png,780,309.91923076923075,214.1423076923077,0.09486328125,,BASELINE
run_01,frame_0416.png,929,297.54790096878367,217.95586652314316,0.08821614583333333,,
run_01,frame_0417.png,917,291.9411123227917,230.45692475463468,0.093544921875,,
run_01,frame_0418.png,744,293.30645161290323,240.63844086021504,0.063671875,,
run_01,frame_0419.png,459,295.6078431372549,241.07843137254903,0.05987630208333333,,
run_01,frame_0420.png,635,301.5795275590551,233.8299212598425,0.06055338541666667,,
run_01,frame_0421.png,977,295.38382804503584,231.00614124872058,0.0400390625,,
run_01,frame_0422.png,1176,289.44132653061223,245.88095238095238,0.0408203125,HIGH_PIXEL_COUNT(1176),FLAGGED
run_01,frame_0423.png,1240,295.3766129032258,265.7798387096774,0.04330078125,HIGH_PIXEL_COUNT(1240),FLAGGED
run_01,frame_0424.png,1118,313.7665474060823,272.9552772808587,0.022626953125,HIGH_PIXEL_COUNT(1118),FLAGGED
run_01,frame_0425.png,781,335.94878361075547,252.73751600512165,0.024609375,,
run_01,frame_0426.png,1032,333.54554263565893,211.04360465116278,0.031067708333333333,,
run_01,frame_0427.png,1528,308.7892670157068,193.14397905759162,0.006005859375,HIGH_PIXEL_COUNT(1528),FLAGGED
run_01,frame_0428.png,1720,287.2587209302326,205.4796511627907,0.006015625,HIGH_PIXEL_COUNT(1720),FLAGGED
run_01,frame_0429.png,1475,284.59525423728815,235.75118644067797,0.003798828125,HIGH_PIXEL_COUNT(1475),FLAGGED
run_01,frame_0430.png,1047,292.92645654250236,246.66380133715379,0.0016569010416666668,,
run_01,frame_0431.png,577,292.317157712305,240.51819757365683,0.00044596354166666667,,
run_01,frame_0432.png,850,303.50823529411764,229.8835294117647,0.00043619791666666666,,BASELINE
run_01,frame_0433.png,1121,293.88046387154327,232.7234611953613,0.00037109375,HIGH_PIXEL_COUNT(1121),FLAGGED
run_01,frame_0434.png,1164,291.1254295532646,246.82560137457045,0.001376953125,HIGH_PIXEL_COUNT(1164),FLAGGED
run_01,frame_0435.png,1085,300.7511520737327,265.17880184331796,0.0010123697916666666,,
run_01,frame_0436.png,829,318.14234016887815,264.7092882991556,0.0004524739583333333,,
run_01,frame_0437.png,562,335.508896797153,244.33451957295372,0.002587890625,,
run_01,frame_0438.png,693,325.76190476190476,217.8917748917749,0.0023600260416666665,,
run_01,frame_0439.png,856,308.8785046728972,211.8586448598131,0.00087890625,,
run_01,frame_0440.png,876,297.6244292237443,222.10159817351598,0.000390625,,
run_01,frame_0441.png,734,295.04632152588556,232.94277929155314,0.00043294270833333336,,
run_01,frame_0442.png,519,296.22157996146433,238.21772639691716,1.6276041666666666e-05,,
run_01,frame_0443.png,364,294.00824175824175,239.62362637362637,7.486979166666666e-05,,
run_01,frame_0444.png,518,302.94208494208493,237.12355212355212,6.510416666666667e-06,,
run_01,frame_0445.png,633,299.48657187993683,241.45813586097947,1.6276041666666666e-05,,
run_01,frame_0446.png,695,300.6043165467626,251.33669064748202,0.0001171875,,
run_01,frame_0447.png,644,307.8198757763975,256.8664596273292,5.5338541666666664e-05,,
run_01,frame_0448.png,563,319.76021314387214,255.32682060390763,3.2552083333333335e-06,,
run_01,frame_0449.png,432,332.98148148148147,239.96296296296296,9.765625e-06,,
run_01,frame_0450.png,572,324.21853146853147,220.229020979021,6.510416666666667e-06,,
run_01,frame_0451.png,764,310.5628272251309,212.52879581151834,3.580729166666667e-05,,
run_01,frame_0452.png,835,298.47065868263473,222.1065868263473,8.138020833333333e-05,,
run_01,frame_0453.png,766,295.00391644908615,232.66579634464753,0.00017903645833333332,,BASELINE
run_01,frame_0454.png,571,296.5569176882662,239.14185639229422,1.6276041666666666e-05,,
run_01,frame_0455.png,478,295.44351464435147,239.76150627615064,0.00013020833333333333,,
run_01,frame_0456.png,711,302.1715893108298,235.028129395218,1.3020833333333334e-05,,
run_01,frame_0457.png,957,296.16614420062695,240.04493207941485,8.463541666666667e-05,,
run_01,frame_0458.png,1080,296.587962962963,255.1675925925926,0.0009114583333333333,,
run_01,frame_0459.png,1096,310.4434306569343,268.8430656934307,0.00023111979166666666,,
run_01,frame_0460.png,897,333.9799331103679,263.2865105908584,0.000126953125,,
run_01,frame_0461.png,810,352.05555555555554,231.27407407407406,7.161458333333333e-05,,
run_01,frame_0462.png,1117,330.870188003581,203.3921217547001,9.440104166666666e-05,HIGH_PIXEL_COUNT(1117),FLAGGED
run_01,frame_0463.png,1410,304.71276595744683,200.922695035461,0.00035481770833333334,HIGH_PIXEL_COUNT(1410),FLAGGED
run_01,frame_0464.png,1487,288.9596503026227,217.45595158036315,0.000751953125,HIGH_PIXEL_COUNT(1487),FLAGGED
run_01,frame_0465.png,1219,290.597210828548,238.34454470877768,0.00022786458333333334,HIGH_PIXEL_COUNT(1219),FLAGGED
run_01,frame_0466.png,795,292.1320754716981,239.64528301886793,9.765625e-05,,
run_01,frame_0467.png,719,299.9318497913769,238.1585535465925,6.184895833333334e-05,,
run_01,frame_0468.png,977,300.0317297850563,234.24257932446264,8.7890625e-05,,
run_01,frame_0469.png,1128,294.77659574468083,243.9078014184397,0.00013671875,HIGH_PIXEL_COUNT(1128),FLAGGED
run_01,frame_0470.png,1109,300.18665464382326,260.0423805229937,0.00021484375,,
run_01,frame_0471.png,953,317.3189926547744,267.16684155299055,0.00018880208333333333,,
run_01,frame_0472.png,705,336.0553191489362,255.49219858156027,9.114583333333334e-05,,
run_01,frame_0473.png,628,343.734076433121,228.05891719745222,0.00022786458333333334,,
run_01,frame_0474.png,776,325.09149484536084,212.28994845360825,0.000107421875,,
run_01,frame_0475.png,834,308.1822541966427,212.26139088729016,0.00018229166666666667,,
run_01,frame_0476.png,803,298.7808219178082,224.90286425902863,0.000185546875,,
run_01,frame_0477.png,599,297.95492487479135,234.69115191986646,8.138020833333333e-05,,
run_01,frame_0478.png,470,295.0148936170213,237.29574468085107,1.953125e-05,,
run_01,frame_0479.png,449,301.48552338530067,240.28953229398664,7.8125e-05,,
run_01,frame_0480.png,578,302.0,242.02941176470588,1.3020833333333334e-05,,
run_01,frame_0481.png,642,302.86292834890963,247.3956386292835,2.9296875e-05,,
run_01,frame_0482.png,628,308.7579617834395,255.89808917197453,3.255208333333333e-05,,
run_01,frame_0483.png,534,321.0861423220974,258.05805243445695,2.2786458333333334e-05,,
run_01,frame_0484.png,460,332.2086956521739,248.05217391304348,9.765625e-06,,
run_01,frame_0485.png,488,335.41803278688525,229.7889344262295,5.5338541666666664e-05,,BASELINE
run_01,frame_0486.png,591,323.01522842639594,217.50084602368867,9.765625e-06,,
run_01,frame_0487.png,676,309.1952662721894,216.43639053254438,4.8828125e-05,,
run_01,frame_0488.png,689,300.0580551523948,224.04499274310595,8.7890625e-05,,
run_01,frame_0489.png,579,296.30915371329877,231.8929188255613,5.208333333333334e-05,,
run_01,frame_0490.png,492,289.869918699187,236.5040650406504,5.208333333333334e-05,,
run_01,frame_0491.png,563,302.71758436944936,239.82415630550622,0.00010091145833333333,,
run_01,frame_0492.png,730,300.7150684931507,242.53561643835616,9.114583333333334e-05,,
run_01,frame_0493.png,895,300.48826815642457,252.29162011173185,5.5338541666666664e-05,,
run_01,frame_0494.png,935,309.2695187165775,263.3850267379679,7.8125e-05,,
run_01,frame_0495.png,879,329.1262798634812,266.55062571103525,0.00010416666666666667,,
run_01,frame_0496.png,753,349.46215139442234,250.53652058432934,0.00376953125,,
run_01,frame_0497.png,845,350.3076923076923,219.17396449704142,4.557291666666667e-05,,
run_01,frame_0498.png,1016,326.5718503937008,204.0728346456693,0.0007682291666666666,,
run_01,frame_0499.png,1167,304.88003427592116,205.45072836332477,0.0009765625,HIGH_PIXEL_COUNT(1167),FLAGGED
run_02,frame_0000.png,506,306.2885375494071,223.34584980237153,0.0,,
run_02,frame_0001.png,439,302.498861047836,231.23690205011388,0.0,,
run_02,frame_0002.png,348,297.3448275862069,235.17528735632183,0.0,,
run_02,frame_0003.png,336,302.9761904761905,241.05059523809524,0.0,,
run_02,frame_0004.png,370,305.4216216216216,244.04864864864865,0.0,,
run_02,frame_0005.png,424,306.9056603773585,250.68632075471697,0.0,,
run_02,frame_0006.png,425,313.26823529411763,253.32235294117646,0.0,,
run_02,frame_0007.png,358,322.27932960893855,253.25698324022346,0.0,,
run_02,frame_0008.png,306,330.30392156862746,246.4738562091503,0.0,,
run_02,frame_0009.png,305,332.01311475409835,234.71803278688526,0.0,,
run_02,frame_0010.png,332,325.6596385542169,225.0512048192771,0.0,,
run_02,frame_0011.png,379,315.63324538258576,222.73878627968338,0.0,,
run_02,frame_0012.png,382,307.9109947643979,226.33769633507853,0.0,,
run_02,frame_0013.png,345,300.6521739130435,229.0144927536232,0.0,,
run_02,frame_0014.png,345,297.19710144927535,236.2521739130435,0.0,,
run_02,frame_0015.png,374,302.52941176470586,242.451871657754,0.0,,
run_02,frame_0016.png,416,304.65625,246.64423076923077,0.0,,BASELINE
run_02,frame_0017.png,491,307.5315682281059,254.5213849287169,9.765625e-06,,
run_02,frame_0018.png,509,315.83497053045187,258.2062868369352,5.5338541666666664e-05,,
run_02,frame_0019.png,484,326.1900826446281,255.56404958677686,0.00013020833333333333,,
run_02,frame_0020.png,449,338.2783964365256,246.64587973273942,0.004039713541666667,,
run_02,frame_0021.png,485,343.3175257731959,228.76907216494845,0.001982421875,,
run_02,frame_0022.png,523,330.5697896749522,215.67495219885276,0.005380859375,,
run_02,frame_0023.png,606,314.9323432343234,213.83168316831683,0.004485677083333334,,
run_02,frame_0024.png,610,302.68688524590164,218.18032786885246,0.005556640625,,
run_02,frame_0025.png,567,294.61728395061726,226.81305114638448,0.0060416666666666665,,
run_02,frame_0026.png,578,290.0484429065744,236.3840830449827,0.0119921875,,
run_02,frame_0027.png,617,294.3841166936791,245.41653160453808,0.00043619791666666666,,
run_02,frame_0028.png,638,299.48902821316614,252.75078369905955,0.010553385416666667,,
run_02,frame_0029.png,659,307.74506828528075,256.535660091047,0.007962239583333334,,
run_02,frame_0030.png,616,318.92045454545456,261.71753246753246,0.008912760416666667,,
run_02,frame_0031.png,548,332.79744525547443,257.478102189781,0.014547526041666667,,
run_02,frame_0032.png,507,342.3431952662722,244.04536489151874,0.019029947916666668,,
run_02,frame_0033.png,478,341.38284518828453,226.8284518828452,0.000693359375,,
run_02,frame_0034.png,456,329.140350877193,216.7171052631579,0.016458333333333332,,
run_02,frame_0035.png,470,315.3914893617021,217.6191489361702,0.013177083333333334,,
run_02,frame_0036.png,416,306.3004807692308,223.45432692307693,0.011435546875,,
run_02,frame_0037.png,382,298.3743455497382,228.81675392670158,0.010862630208333333,,
run_02,frame_0038.png,374,295.1363636363636,238.1818181818182,0.00958984375,,
run_02,frame_0039.png,367,302.50408719346046,245.55858310626704,0.008297526041666666,,
run_02,frame_0040.png,376,306.9654255319149,251.09574468085106,0.0066015625,,
run_02,frame_0041.png,376,314.0026595744681,252.29255319148936,0.005166015625,,
run_02,frame_0042.png,334,322.29940119760477,255.19760479041915,0.004632161458333333,,
run_02,frame_0043.png,318,330.76100628930817,250.38050314465409,0.00515625,,
run_02,frame_0044.png,322,337.30124223602485,241.17701863354037,0.0009635416666666667,,
run_02,frame_0045.png,314,334.2643312101911,230.28980891719746,0.0016731770833333334,,
run_02,frame_0046.png,310,325.7741935483871,223.26774193548388,0.00322265625,,
run_02,frame_0047.png,339,316.0766961651917,221.47492625368733,0.0016959635416666666,,
run_02,frame_0048.png,319,306.5830721003135,224.06269592476488,0.001103515625,,
run_02,frame_0049.png,341,299.16715542521996,230.14956011730206,0.0009733072916666667,,BASELINE
run_02,frame_0050.png,345,298.64057971014495,239.64927536231883,0.0010188802083333332,,
run_02,frame_0051.png,370,302.25405405405405,246.73783783783784,0.000810546875,,
run_02,frame_0052.png,386,307.68911917098444,250.3782383419689,0.0,,
run_02,frame_0053.png,443,313.37923250564336,255.49661399548532,0.0,,
run_02,frame_0054.png,429,323.68065268065266,259.02564102564105,0.0,,
run_02,frame_0055.png,447,333.8232662192394,252.60626398210292,0.0,,
run_02,frame_0056.png,462,342.2099567099567,239.73809523809524,0.0,,
run_02,frame_0057.png,454,339.6431718061674,222.65198237885463,0.0,,BASELINE
